File:     HW95S.DAT                                                              
Status:   1997.07.27                                                              
Contents: Hartmann and Wenzel (1995) tidal potential catalogue,  with  12935    
          tidal  waves  in  total and 19300 adjusted  parameters  in  total,    
          sorted to increasing frequency.  All  potential  coefficients  are    
          rounded to  10**-10  m**2/s**2,  which  corresponds  to  3*10**-17    
          m/s**2 = 0.003 pgal in gravity. 
                                                                                
          Note that there exist in the catalogue some tidal waves which have    
          the same frequency but are generated by different celestial bodies    
          or are related to different degree of the  tidal  potential. These
          waves are sorted to increasing degree, and for the same degree, to
          the sequence Moon, Sun, Mercury, Venus, Mars, Jupiter and  Saturn. 
          Within an application program, it might be usefull or necessary to
          merge the tidal waves with identical frequencies and degree.  Note
          that the tidal potential coefficients need not to be normalized by    
          a so-called Doodson-constant (and by the  geodetic  coefficients),    
          but only by the corresponding fully normalized associated Legendre    
          function of the stations spherical latitude.                          
                                                                                
          The tidal potential and the gravity tide can be computed using the    
          HW95 catalogue with programs HWTIDF.FOR and HWTIDC.C, supplied  by    
          the authors. All these files are available via ftp                    
                                                                                
          adress:           gik.bau-verm.uni-karlsruhe.de                       
                            129.13.100.201                                      
          login:            ftp                                                 
          password:         ftp                                                 
          directory:        cd pub                                              
                            cd etc                                             
          description file: hw95.txt                                            
                                                                                
          The  tidal  potential  catalogues  published  by  Doodson  (1921),    
          Cartwright and Tayler (1971)  and  Cartwright  and  Edden  (1973),    
          Buellesfeld (1985), Tamura (1987) and Xi (1989) have  been  trans-    
          formed into an identical normalization and  format  and  are  also    
          available on ftp at the same directory as  this  file.  There  are    
          provided on the same directory  extremely  accurate  gravity  tide    
          benchmark series which  can  be  used  to  check  tidal  potential    
          developments.                                                         
                                                                                
          References:                                                           
          -----------                                                           
                                                                                
          Hartmann, T. and  H.-G. Wenzel  (1994):  Catalogue  of  the  earth    
               tide generating potential due  to  the  planets.  Geophysical    
               Research Letters, vol.21, pp. 1991-1993, 1994.                   
                                                                                
          Hartmann, T. and H.-G. Wenzel (1994): Catalogue of the earth  tide    
               generating potential due to the planets. Bulletin  d'Informa-    
               tions Marees Terrestres, vol. 119, 8847-8880, Bruxelles 1994.    
                                                                                
          Hartmann, T. and H.-G. Wenzel (1995): The HW95 tidal potential        
               catalogue. Submitted to Geophysical Research Letters, August     
               1995.                                                            
                                                                                
          Accuracy:                                                             
          ---------                                                             
                                                                                
          This tidal potential catalog has been validated by comparison with    
          different gravity tide benchmark series, and it is accurate to 1.4    
          pm/s**2 ( = 0.14 ngal) rms error in time domain  and 0.002 pm/s**2    
          ( = 0.0002 ngal) rms error in frequency domain between  years 1900    
          and 2100.                                                             
                                                                                
          Comparison in time domain:                                            
          --------------------------                                            
                                                                                
          Note that the series GTIDE01.DAT has been  computed  with  program    
Col. 81... 90: C1 = t*COS-coefficent of the tidal potential in 10**-10          
                    m**2/s**2 per Julian century. The C1 coefficient has to     
                    be multiplied with the time difference between the epoch    
                    and J2000 (in Julian centuries) and with the COS of         
                    the argument.                                               
Col. 91...100: S1 = t*SIN-coefficent of the tidal potential in 10**-10          
                    m**2/s**2 per Julian century. The S1 coefficient has to     
                    be multiplied with the time difference between the epoch    
                    and J2000 (in Julian centuries) and with the SIN of         
                    the argument.                                               
Col.101:            blank                                                       
Col.102...105: nam= Darwin name of the tidal wave (for very few main tidal      
                    waves available only).                                      
                                                                                
number    l  m  k  k  k  k  k  k  k  k  k  k  frequency           C0          S0       C1        S1  nam 
                2  3  4  5  6  7  8  9 10 11  (deg/hour)                        
C********************************************************************************************************
     1 MO 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000-5944286666.          0. -1935360.        0. M0    
     2 SU 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000-2751200919.          0.  -890704.        0. S0    
     3 ME 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000       -686.          0.        0.        0.     
     4 VE 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000     -33359.          0.        0.        0.     
     5 MA 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000       -888.          0.        0.        0.     
     6 JU 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000     -20482.          0.        0.        0.     
     7 SA 2  0  0  0  0  0  0  0  0  0  0  0  0.00000000       -953.          0.        0.        0.     
     8 MO 4  0  0  0  0  0  0  0  0  0  0  0  0.00000000     375384.          0.      706.        0.     
     9 MO 3  0  0  0  0  0  1  0  0  0  0  0  0.00000196          0.      -4489.        0.        0.     
    10 SU 3  0  0  0  0  0  1  0  0  0  0  0  0.00000196          0.      -2080.        0.        0.     
    11 VE 2  0  0-13  0  0  0  0  8  0  0  0  0.00016393         -3.         50.        0.        0.     
    12 MO 3  0  0  0  1 -2  0  0  0  0  0  0  0.00022900          0.      -2842.        0.        0.     
    13 MO 2  0  0 -1  0 -1  0  0  0  2  0  0  0.00039754        -32.       -668.        0.        0.     
    14 MO 2  0  0  0 -1  1  0  0  0  0  1  0  0.00102832        165.        704.        0.        0.     
    15 MO 2  0  0  0  1  0  0  0  0  0 -1  0  0.00117809        543.       -734.        0.        0.     
    16 MO 2  0  0  0  0  0  0  0  0  0  0  1  0.00139575        906.         48.        0.        0.     
    17 SU 2  0  0  0  0  0  0  0  0  0  0  1  0.00139575        183.        355.        0.        0.     
    18 SA 2  0  0  0  0  0  0  0  0  0  0  1  0.00139575          5.       -158.        0.        0.     
    19 MO 2  0  0-18  1  1  0  0 11  0  0  0  0.00194004       -424.       -303.        0.        0.     
    20 MO 2  0  1 16 -1  1  0  0-18  0  0  0  0.00205280       1527.        183.        0.        0.     
    21 MO 3  0  0  0  0  1 -4  0  0  0  0  0  0.00219856          0.       -636.        0.        0.     
    22 MO 2  0  0  0  0  1 -2  0  0  0  0  0  0.00220248     -31226.          0.     -617.        0.     
    23 MO 2  0  0  0  0  1  0  0  0  0  0  0  0.00220641  771788513.          0.  -325040.        0.     
    24 SU 2  0  0  0  0  1  0  0  0  0  0  0  0.00220641     175967.          0.      -93.        0.     
    25 MO 4  0  0  0  0  1  0  0  0  0  0  0  0.00220641    -285381.          0.        6.        0.     
    26 MO 2  0 -1-16  1  1  0  0 18  0  0  0  0.00236001       1166.        293.        0.        0.     
    27 MO 3  0  0  0  1 -1  0  0  0  0  0  0  0.00243541          0.     292143.        0.     -175.     
    28 FM 3  0  0  0  1 -1  0  0  0  0  0  0  0.00243541          0.       1450.        0.        0.     
    29 MO 5  0  0  0  1 -1  0  0  0  0  0  0  0.00243541          0.       -342.        0.        0.     
    30 MO 2  0  0 18 -1  1  0  0-11  0  0  0  0.00247278       2854.       2223.        0.        0.     
    31 MO 2  0  0 -1  0  0  0  0  0  2  0  0  0.00260395      -1213.        131.        0.        0.     
    32 SU 2  0  0 -1  0  0  0  0  0  2  0  0  0.00260395       2659.      -2408.        0.        0.     
    33 MA 2  0  0 -1  0  0  0  0  0  2  0  0  0.00260395        558.       -290.        0.        0.     
    34 MO 2  0  0 -2 -1  1  0  0  0  4  0  0  0.00277249       -809.        786.        0.        0.     
    35 SU 2  0  0  0  0  0  0  0  0  0  0  2  0.00279149        221.       -580.        0.        0.     
    36 SA 2  0  0  0  0  0  0  0  0  0  0  2  0.00279149       -246.        -52.        0.        0.     
    37 MO 2  0  0  5  0 -1  0  0 -3  0  0  0  0.00286570        486.       -603.        0.        0.     
    38 MO 2  0  0 -2  0 -1  0  0  0  4  0  0  0.00300149      -1332.       2600.        0.        0.     
    39 MO 2  0  0  0  0  0  0  0  0  0  1  0  0.00346373       -459.        902.        0.        0.     
    40 SU 2  0  0  0  0  0  0  0  0  0  1  0  0.00346373       4081.       1993.        0.        0.     
    41 JU 2  0  0  0  0  0  0  0  0  0  1  0  0.00346373      -2981.       -536.        0.        0.     
    42 MO 2  0  0  1  1  1  0  0  0 -2  0  0  0.00424427       1333.       1151.        0.        0.     
    43 MO 2  0  0  0  0  2 -2  0  0  0  0  0  0.00440889       1976.          0.        0.        0.     
    44 MO 2  0  0  0  0  2  0  0  0  0  0  0  0.00441281   -7533553.          0.     6837.        0.     
    45 SU 2  0  0  0  0  2  0  0  0  0  0  0  0.00441281      -1712.          0.        0.        0.     
    46 MO 4  0  0  0  0  2  0  0  0  0  0  0  0.00441281      14205.          0.      -10.        0.     
    47 MO 2  0  0  0  1  0 -1  0  0  0  0  0  0.00463985     -39838.          0.     -201.        0.     
    48 SU 2  0  0  0  1  0 -1  0  0  0  0  0  0.00463985       -537.          0.        0.        0.     
    49 MO 3  0  0  0  1  0  0  0  0  0  0  0  0.00464181          0.   -5648435.        0.     1475.     
    50 FM 3  0  0  0  1  0  0  0  0  0  0  0  0.00464181          0.     -28027.        0.        7.     
    51 MO 5  0  0  0  1  0  0  0  0  0  0  0  0.00464181          0.       1934.        0.        0.     
    52 MO 3  0  0  0  1  0  2  0  0  0  0  0  0.00464574          0.        672.        0.        0.     
    53 MO 2  0  0 -1  0  1  0  0  0  2  0  0  0.00481036       -330.        373.        0.        0.     
    54 SU 2  0  0  5  0  0  0  0 -3  0  0  0  0.00507211       3277.       3214.        0.        0.     
    55 VE 2  0  0  5  0  0  0  0 -3  0  0  0  0.00507211       6928.      -4092.        0.        0.     
    56 MA 2  0  0 -2  0  0  0  0  0  4  0  0  0.00520790       -407.        122.        0.        0.     
    57 MO 2  0  0  0  1 -1  0  0  0  0  0  2  0.00522690      -1187.       -612.        0.        0.     
    58 SU 2  0  0  0  1 -1  0  0  0  0  0  2  0.00522690        766.      -1359.        0.        0.     
    59 VE 2  0  0 -8  0  0  0  0  5  0  0  0  0.00523603       -490.        913.        0.        0.     
    60 SU 2  0  0 -3 -1  1  0  0  0  6  0  0  0.00537644       -303.         70.        0.        0.     
    61 MA 2  0  0  6  0  0  0  0  0-11  0  0  0.00621259        -13.        -78.        0.        0.     
    62 MO 4  0  0  0  0  3  0  0  0  0  0  0  0.00661922       -219.          0.        0.        0.     
    63 MO 3  0  0  0  1  1  0  0  0  0  0  0  0.00684822          0.    -902223.        0.     -697.     
    64 FM 3  0  0  0  1  1  0  0  0  0  0  0  0.00684822          0.      -4476.        0.        0.     
    65 MO 2  0  0  0  1  1  1  0  0  0  0  0  0.00685018        659.          0.        0.        0.     
    66 MO 2  0  0  0  0  0  0  0  0  0  2  0  0.00692745        185.      -2051.        0.        0.     
    67 SU 2  0  0  0  0  0  0  0  0  0  2  0  0.00692745        560.      -2731.        0.        0.     
    68 JU 2  0  0  0  0  0  0  0  0  0  2  0  0.00692745      -6131.       -752.        0.        0.     
    69 MO 2  0  0 -1  1  0  0  0  0  2  0  0  0.00724576       1406.       -926.        0.        0.     
    70 SU 2  0  0 -3  0  0  0  0  0  6  0  0  0.00781185         88.       -538.        0.        0.     
    71 MA 2  0  0 -3  0  0  0  0  0  6  0  0  0.00781185        231.       -140.        0.        0.     
    72 MO 2  0  0  0  1  0  0  0  0  0  1  0  0.00810554        560.        211.        0.        0.     
    73 MA 2  0  0  5  0  0  0  0  0 -9  0  0  0.00881654         87.        127.        0.        0.     
    74 SU 2  0  0  0  0  4  2  0  0  0  0  0  0.00882955        352.          0.        0.        0.     
    75 MO 3  0  0  0  1  2  0  0  0  0  0  0  0.00905463          0.      49087.        0.       -1.     
    76 FM 3  0  0  0  1  2  0  0  0  0  0  0  0.00905463          0.        244.        0.        0.     
    77 MO 2  0  0  0  0  1  0  0  0  0  2  0  0.00913386        674.       -539.        0.        0.     
    78 MO 2  0  0  0  2  0 -2  0  0  0  0  0  0.00927970       6023.          0.        0.        0.     
    79 MO 2  0  0  0  2  0  0  0  0  0  0  0  0.00928363     -22947.          0.      245.        0.     
    80 MO 4  0  0  0  2  0  0  0  0  0  0  0  0.00928363       1741.          0.        0.        0.     
    81 VE 2  0  0 10  0  0  0  0 -6  0  0  0  0.01014422        127.        -96.        0.        0.     
    82 VE 2  0  0 -3  0  0  0  0  2  0  0  0  0.01030814         86.      -3954.        0.        0.     
    83 SU 2  0  0  0  1  1  0  0  0  0  1  0  0.01031195      12264.       5230.        0.        0.     
    84 SU 2  0  0  0  0  0  0  0  0  0  3  0  0.01039118        283.       -669.        0.        0.     
    85 JU 2  0  0  0  0  0  0  0  0  0  3  0  0.01039118       -991.       -312.        0.        0.     
    86 MA 2  0  0 -4  0  0  0  0  0  8  0  0  0.01041580        -87.        120.        0.        0.     
    87 VE 2  0  0-16  0  0  0  0 10  0  0  0  0.01047207        -26.        -33.        0.        0.     
    88 SU 2  0  0  4  0  0  0  0  0 -7  0  0  0.01142049         14.        723.        0.        0.     
    89 MA 2  0  0  4  0  0  0  0  0 -7  0  0  0.01142049       -225.       -150.        0.        0.     
    90 MO 2  0  0  0  2  1  0  0  0  0  0  0  0.01149003    1046384.          0.     -422.        0.     
    91 MO 4  0  0  0  2  1  0  0  0  0  0  0  0.01149003        260.          0.        0.        0.     
    92 MO 2  0  0 -3  0  1  0  0  2  0  0  0  0.01251455        -74.        527.        0.        0.     
    93 MA 2  0  0 -5  0  0  0  0  0 10  0  0  0.01301975         14.        -72.        0.        0.     
    94 MO 2  0  0  0  2  2  0  0  0  0  0  0  0.01369644     402041.          0.      131.        0.     
    95 JU 2  0  0  0  0  0  0  0  0  0  4  0  0.01385491       -108.        -58.        0.        0.     
    96 SU 2  0  0  3  0  0  0  0  0 -5  0  0  0.01402444       -922.      -1444.        0.        0.     
    97 MA 2  0  0  3  0  0  0  0  0 -5  0  0  0.01402444        381.        144.        0.        0.     
    98 SU 2  0  0  2  0  0  0  0 -1  0  0  0  0.01538025       1068.         81.        0.        0.     
    99 VE 2  0  0  2  0  0  0  0 -1  0  0  0  0.01538025         49.      -3642.        0.        0.     
   100 VE 2  0  0-11  0  0  0  0  7  0  0  0  0.01554417       -132.        -91.        0.        0.     
   101 MO 2  0  0  0  2  3  0  0  0  0  0  0  0.01590285     -24249.          0.       20.        0.     
   102 MO 3  0  0  0  3  1  0  0  0  0  0  0  0.01613185          0.        395.        0.        0.     
   103 SU 2  0  0  2  0  0  0  0  0 -3  0  0  0.01662839       3647.       2023.        0.        0.     
